,title,link,date,content,is_fake
10,Video Verrell Bramasta ditangkap terkait kasus narkoba,https://www.antaranews.com/berita/4103400/hoaks-video-verrell-bramasta-ditangkap-terkait-kasus-narkoba,,"– Sebuah unggahan video di TikTok menarasikan bahwa aktor sekaligus anggota DPR RI FPAN terpilih 2024, Verrell Bramasta ditangkap karena kedapatan membawa barang terlarang seberat 1,72 gram.

Berikut transkrip video tersebut:
“Varrell tertangkap pada saat membawa barang terlarang seberat 1,72 gram dan varrell tengah kedapatan membawa barang terlarang pada saat dilakukan operasi pekat sekitar pukul 16.30 WIB. Pada saat petugas menggeladah polisi menemukan barang terlarang seberat 1,72 gram yang terbungkus dengan koran dari dalam tas Varrell dari interogasi awal, varrell mengaku sebagai pemakai bukan pengedar,”

Namun, benarkah Video Verrell Bramasta ditangkap terkait kasus narkoba tersebut?

 

Unggahan yang menarasikan video Varrell Bramasta ditangkap terkait kasus narkoba. Faktanya, video tersebut merupakan salah satu adegan sinetron yang dibintangi Varrell. (TikTok)

Penjelasan:

Berdasarkan penelusuran, potongan video tersebut merupakan sinetron di RCTI yang berjudul “Gawat! Kenzie Disiksa Di Penjara! - KARENA AKU SAYANG” (https://www.youtube.com/watch?v=-49miDjoC8g) pada detik 0:55. Dalam episode tersebut, Verrell Bramasta berperan sebagai Kenzie telah ditangkap polisi dikarenakan telah memukul wartawan yang hendak mewawancarainya.

Sehingga klaim video Verrell Bramasta ditangkap terkait kasus narkoba merupakan hoaks.
Klaim: Video Verrell Bramasta ditangkap terkait kasus narkoba
Rating: Hoaks

Cek fakta: Hoaks! Salak berisi sabu dari China beredar di Indonesia

Cek fakta: Hoaks, video sabu dalam nanas terjadi di Indonesia

Baca juga: Bareskrim ungkap transaksi narkoba di Bali lewat aplikasi TelegramPewarta: Tim JACXEditor: Indriani								Copyright © ANTARA 2024",1
11,Pulau Tagulandang akan tenggelam karena erupsi Gunung Ruang,https://www.antaranews.com/berita/4095156/hoaks-pulau-tagulandang-akan-tenggelam-karena-erupsi-gunung-ruang,,"– Beredar pesan berantai yang menarasikan Pulau Tagulandang yang terletak dibagian utara Propinsi Sulawesi Utara akan tenggelam karena erupsi Gunung Ruang.

Diketahui, Gunung Ruang kembali erupsi pada Selasa 16 April dan 30 April lalu dengan mengeluarkan hujan batu dan awan panas.

Namun, benarkah Pulau Tagulandang akan tenggelam karena erupsi Gunung Ruang?
Penjelasan:

Badan Geologi Kementerian Energi dan Sumber Daya Mineral membantah informasi yang menyatakan bahwa Pulau Tagulandang di Kabupaten Kepulauan Sitaro, Sulawesi Utara akan tenggelam akibat erupsi Gunung Ruang.

Kepala Badan Geologi Muhammad Wafid dilansir dari ANTARA mengatakan bahwa informasi yang memuat narasi akan tenggelamnya Pulau Tagulandang mencuat menjadi konsumsi publik seiring terjadi rentetan erupsi Gunung Ruang pada 17 April dan 30 April 2024.

Badan Geologi menegaskan bahwa informasi itu tidak benar atau bohong dan telah meresahkan masyarakat, khususnya penduduk di Pulau Tagulandang yang saat ini sedang menghadapi dampak bencana.

Wafid juga meminta masyarakat untuk tetap tenang dengan tidak termakan oleh isu-isu yang tidak dapat dipertanggungjawabkan seperti itu.
Klaim: Pulau Tagulandang akan tenggelam karena erupsi Gunung Ruang
Rating: Hoaks

Cek fakta: Hoaks! Video erupsi Gunung Merapi pada 18 April

Cek fakta: Hoaks! Erupsi Gunung Semeru telan banyak korban jiwa pada pertengahan April

Baca juga: PLN berhasil pulihkan aliran listrik usai erupsi Gunung RuangPewarta: Tim JACXEditor: Indriani								Copyright © ANTARA 2024",1
12,Ronaldo dan Messi bela Indonesia atas kecurangan wasit,https://www.antaranews.com/berita/4092876/hoaks-ronaldo-dan-messi-bela-indonesia-atas-kecurangan-wasit,,"– Sebuah unggahan video di TikTok menarasikan pemain sepak bola asal Portugal, Christian Ronaldo dan pemain sepak bola asal Argentina, Lionel Messi membela Indonesia dalam pertandingan semifinal Piala Asia U23 2024 melawan Uzbekistan Senin (29/4/2024). 

Keputusan VAR kontroversial yang terjadi pada laga tersebut dianggap tidak adil bagi timnas Indonesia. Dalam video tersebut, dinarasikan Ronaldo dan Messi membela timnas Indonesia atas kecurangan tersebut.

Berikut narasi dalam unggahan tersebut:
“INDONESIA benar2 sedang menjadi perhatian Dunia, CR7 dan LEOnel Messi juga bela Indonesia”

Namun, benarkah Ronaldo dan Messi bela Indonesia atas kecurangan wasit?

 

Unggahan video hoaks yang menarasikan Ronaldo dan Messi bela Indonesia atas kecurangan wasit. Faktanya, video tersebut merupakan wawancara Lionel Messi dan Zinedine Zidane tidak terkait dengan Indonesia. (TikTok)

Penjelasan:

Berdasarkan penelusuran, unggahan tersebut serupa dengan video YouTube adidas Football yang berjudul “WHEN ZINEDINE ZIDANE MET LIONEL MESSI” yang diunggah pada 9 November 2023. Dalam wawancara tersebut, Lionel Messi dan Zinedine Zidane mengungkapkan kekagumannya terhadap satu sama lain.

Selain itu, narator dalam video tersebut membacakan artikel pada lama Bola Sport yang berjudul “Timnas U-23 Indonesia Kalah dari Uzbekistan, Exco PSSI Singgung Wasit VAR asal Thailand Sivakorn Pu-Udom”. Dalam artikel tersebut, tidak ada narasi Ronaldo dan Messi bela Indonesia atas kecurangan wasit.
Klaim: Ronaldo dan Messi bela Indonesia atas kecurangan wasit
Rating: Hoaks

Cek fakta: Disinformasi! Foto juru kamera benjol terkena tendangan bola Ronaldo

Cek fakta: Hoaks! Indonesia vs Portugal resmi digelar Juli 2023

Baca juga: Pelatih Argentina ungkap diskusi dengan Messi terkait Olimpiade ParisPewarta: Tim JACXEditor: Indriani								Copyright © ANTARA 2024",1
13,Pelatih Guinea sebut Indonesia negara miskin,https://www.antaranews.com/berita/4092084/hoaks-pelatih-guinea-sebut-indonesia-negara-miskin,,"– Setelah gagal merebut gelar peringkat ketiga Piala Asia U23, Indonesia kembali mendapat kesempatan untuk lolos di Olimpiade Paris 2024 melalui babak play off. 

Indonesia akan mengikuti babak play off melawan Guinea pada Kamis (9/5/2024) dengan waktu kick off pukul 20.00 WIB. Pemenang laga Indonesia vs Guine akan lolos langsung ke cabang sepak bola Olimpiade Paris 2024.

Sebuah unggahan video di TikTok menampilkan wawancara Pelatih Timnas Guinea, Kaba Diawara. Dalam video tersebut dinarasikan Diawara mengira Indonesia merupakan negara miskin.

Berikut narasi dalam unggahan tersebut:
“Awalnya kira INDONESIA MISKIN ! bagaimana pelatih Guniea ini akhirnya tak tahan menahan malu”

Namun, benarkah video pelatih Guinea sebut Indonesia negara miskin?

 

Unggahan video yang menarasikan pelatih Guinea sebut Indonesia negara miskin. Faktanya, Kaba Diawara menceritakan karir dan pengalamannya. (TikTok)

Penjelasan:

Berdasarkan penelusuran ANTARA, video tersebut serupa dengan unggahan YouTube Clever One Agency berjudul “Wawancara dengan Kaba Diawara, pelatih Guinea.” yang diunggah pada 4 Oktober 2023.

Dalam wawancara tersebut, Kaba Diawara menceritakan karir dan pengalamannya, yang diketahui merupakan mantan pemain Paris Saint-Germain (PSG) dan Arsenal.

Dengan demikian, klaim Pelatih Guinea sebut Indonesia negara miskin merupakan keliru. 
Klaim: Pelatih Guinea sebut Indonesia negara miskin
Rating: Hoaks

Cek fakta: Hoaks! Alex Ferguson komentari kekalahan Timnas Indonesia dari Irak

Cek fakta: Hoaks! Tim sepak bola Uzbekistan didiskualifikasi usai terciduk suap wasit

Baca juga: Timnas U-23 langsung ke Prancis demi persiapan optimal hadapi GuineaPewarta: Tim JACXEditor: Indriani								Copyright © ANTARA 2024",1
14,Alex Ferguson komentari kekalahan Timnas Indonesia dari Irak,https://www.antaranews.com/berita/4088235/hoaks-alex-ferguson-komentari-kekalahan-timnas-indonesia-dari-irak,,"- Kekalahan Timnas Indonesia dari Irak pada perebutan juara ketiga Piala AFC U-23 masih menjadi perbincangan warganet di jagat maya.

Beredar unggahan pada platform media sosial Youtube yang menyebutkan mantan pelatih Manchester United Alex Ferguson turut mengomentari kekalahan Timnas indonesia dari Irak.

Dalam video tersebut dinarasikan Alex Ferguson menyesalkan tindakan pemain muda Indonesia Marselino Ferdinan yang dinilai egois saat pertandingan tersebut. Dalam video tersebut, Alex Ferguson menekanan pentingnya kerja sama dalam pertandingan sepak bola. Berikut judul video tersebut :
“Bikin Semua Kaget!! Alex Ferguson Nekat Ngomong  Begini Tentang Kekalahaan Timnas vs Irak. Dia egois”

Namun benarkah, Alex Ferguson turut mengomentari kekalahan Timnas Indonesia tersebut?
Penjelasan

Berdasarkan penelusuran, video tersebut merupakan video saat Alex Ferguson masih aktif sebagai pelatih Manchester United. Sideo tersebut serupa dengan video Alex Ferguson pada postingan ini, saat Ferguson mengomentari tentang klub lain di Liga Inggris. Alex Ferguson sendiri pensiun menjadi pelatih pada 2013.

Dari hasil penelusuran, juga tidak ada komentar dari Alex Ferguson terkait permainan Timnas Indoenesia. Dengan demikian, pernyataan yang menyebutkan Alex Ferguson komentari Timnas Indoensia merupakan keliru.
Klaim : Alex Ferguson komentari kekalahan Timnas Indonesia dari Irak
Rating : Hoaks
Cek fakta: Hoaks! Tim sepak bola Uzbekistan didiskualifikasi usai terciduk suap wasit

Cek fakta: Hoaks! Pertandingan Indonesia melawan Uzbekistan diulang karena kecurangan wasit

Baca juga: Hasil riset sebut Nathan jadi pemain paling diapresiasi pascakalah
 Pewarta: Tim JACXEditor: Indriani								Copyright © ANTARA 2024",1
15,NIK KTP DKI Jakarta akan dinonatifkan permanen pada 1 Juni,https://www.antaranews.com/berita/4129155/hoaks-nik-ktp-dki-jakarta-akan-dinonatifkan-permanen-pada-1-juni?utm_source=antaranews&utm_medium=desktop&utm_campaign=popular_right,,"– Sebuah unggahan di Facebook mengimbau kepada warga pemegang KTP DKI Jakarta untuk mengecek NIK nya sebelum dinonaktifkan permanen pada 1 Juni 2024.

Berikut narasi dalam unggahan tersebut:
“Bapak Ibu warga Jakarta, mohon luangkan waktu sejenak untuk mengecek NIK KTP, sebelum di-nonaktifkan permanen per 1 Juni 2024 jika terdaftar dalam penataan dan penertiban. 
Sekilas info penertiban NIK DKI Jakarta.
1. Masuk website dukcapil https://datawarga-dukcapil.jakarta.go.id/
2. Masukkan NIK dan captha sesuai gambar
3. Lihat hasil yang muncul
4. Apabila muncul *tidak terdaftar dalam penataan dan penertiban* maka NIK tidak ada masalah, tidak perlu lakukan apapun
5. Jika muncul hasil *terdaftar dalam penataan dan penertiban* maka perlu diurus ke kelurahan karena akan dinonaktifkan permanen per 1 Juni 2024.”

Namun, benarkah NIK KTP DKI Jakarta akan dinonaktifkan permanen pada 1 Juni?

 

Unggahan yang menarasikan NIK KTP DKI Jakarta akan dinonatifkan permanen pada 1 Juni. Faktanya, dukcapil DKI Jakarta menyatakan klaim tersebut hoaks. (Facebook)

Penjelasan:

Dilansir dari Instagram resmi duckapil Jakarta, klaim NIK akan dinonaktifkan permanen per tanggal 1 Juni 2024 jika terdaftar dalam penataan dan peneriban dokumen kependudukan sesuai domisili adalah hoaks.

Dinas Dukcapil Provinsi DKI Jakarta menginformasikan bahwa : 
1. NIK yang masuk pada Data Warga masih aktif (baru usulan untuk dinonaktifkan) 
2. Sampai dengan saat ini Disdukcapil DKI baru mengusulkan penonaktifan NIK ke Kemendagri untuk kategori 'Yang sdh meninggal' dan 'RT/RW sudah tidak ada'
3. Bahwa penonaktifan NIK akan dilakukan secara bertahap dan bukan dilakukan serentak. 
4. Bagi warga yg masuk ke usulan penonaktifan namun sudah mengurus perpindahan atau sudah melapor ke Kelurahan dengan hasil verifikasi lapangan yang menguatkan, tidak perlu khawatir karena meskipun NIK nya masih terdaftar di Data Warga, tidak akan diajukan penonaktifan. 
5. Penonaktifan tidak dilakukan permanen karena terdapat mekanisme pengaktifan kembali.

Dilansir dari ANTARA, Dinas Kependudukan dan Pencatatan Sipil (Dukcapil) DKI Jakarta mengungkapkan bahwa sebanyak 238.410 warga telah melakukan pemindahan administrasi kependudukan sesuai domisilinya saat ini.

Pemindahan administrasi kependudukan sesuai domisili ini menyusul adanya program penataan dan penertiban administrasi penduduk (adminduk) yang dapat berujung penonaktifan 

Nomor Induk Kependudukan (NIK) warga yang tidak sesuai domisili seperti tertera di KTP.

Budi menuturkan program penataan administrasi kependudukan masih menjadi prioritas Dinas Dukcapil demi ketertiban administrasi penduduk, mengurangi potensi kerugian daerah serta potensi penyalahgunaan dokumen kependudukan.
Klaim: NIK KTP DKI Jakarta akan dinonatifkan permanen pada 1 Juni
Rating: Hoaks

Baca juga: Bawaslu Jaksel pastikan video viral di Pejaten Timur hoaks

Cek fakta: Hoaks! Anies Baswedan larang ucapkan selamat natal saat jadi Gubernur DKI Jakarta

Cek fakta: Hoaks! Berita Pemprov DKI habiskan Rp90,45 miliar untuk bayar buzzerPewarta: Tim JACXEditor: Indriani								Copyright © ANTARA 2024",1
16,Tim sepak bola Uzbekistan didiskualifikasi usai terciduk suap wasit,https://www.antaranews.com/berita/4085670/hoaks-tim-sepak-bola-uzbekistan-didiskualifikasi-usai-terciduk-suap-wasit,,"- Sejumlah unggahan beredar di media sosial Tiktok dan Youtube menarasikan tim sepak bola Uzbekistan didiskualifikasi usai terciduk menyuap wasit pada pertandingan semifinal Indonesia - Uzbekistan pada Piala AFC U-23.

Video yang beredar tersebut juga menampilkan Presiden FIFA Giovanni Infantino. Berikut narasi yang beredar dalam video tersebut:

“terciduk suap wasit, Uzbekistan diskualifikasi. teamnas masuk final”

Namun benarkah tim sepak bola Uzbekistan didiskualifikasi dari Piala AFC U-23?
Penjelasan

Berdasarkan penelusuran video tersebut beredar pasca kekalahan Timnas Indonesia dari Uzbekistan dengan skor 0-2 pada laga semifinal Piala AFC U-23 pada Selasa (30/4/2024). Sebagian netizen mengungkapkan kekecewaannya akan kepemimpinan wasit Shen Yinhao yang memimpin pertandingan tersebut.

Hingga saat ini, belum ada pernyataan dari FIFA terkait diskualifikasi Uzbekistan. Selain itu tidak ada pernyataan dari Infantino terkait pendiskualifikasian tim sepak bola Uzbekistan. Dengan demikian, informasi yang beredar di media sosial tersebut adalah keliru.
Klaim: Tim sepak bola Uzbekistan didiskualifikasi usai terciduk suap wasit
Rating: Hoaks

Cek fakta: Hoaks! Pertandingan Indonesia melawan Uzbekistan diulang karena kecurangan wasit

Cek fakta: Hoaks! Jokowi kirim bunga ke Kim Jong Un atas dukungan terhadap timnas saat melawan Korsel

Baca juga: Hasil semifinal: Jepang dan Uzbekistan ke final, Indonesia hadapi Irak

 Pewarta: Tim JACXEditor: Indriani								Copyright © ANTARA 2024",1
17,Jokowi kirim bunga ke Kim Jong Un atas dukungan terhadap timnas saat melawan Korsel,https://www.antaranews.com/berita/4083027/hoaks-jokowi-kirim-bunga-ke-kim-jong-un-atas-dukungan-terhadap-timnas-saat-melawan-korsel,,"– Sebuah unggahan video di TikTok menarasikan Presiden Indonesia, Joko Widodo mengirim bunga ke Presiden Korea Utara, Kim Jong Un sebagai ucapan terima kasih atas dukungannya terhadap tim nasional Indonesia di Piala Asia U23 saat melawan Korea Selatan, Jumat (26/4/2024).

Berikut narasi dalam unggahan tersebut:
“Kim Jong Un medukung Timnas Indonesia atas Korsel atas dukungan Kim Jong Un, Jokowi kirim bunga sebagai ucapan terima kasih”

Namun, benarkah Jokowi kirim bunga ke Kim Jong Un atas dukungan terhadap timnas saat melawan Korsel?

 

Unggahan video hoaks yang menarasikan Jokowi kirim bunga ke Kim Jong Un atas dukungan terhadap timnas saat melawan Korsel. Faktanya, kiriman bunga itu khusus hari istimewa Korea Utara, yakni hari lahir ke-72 pada September 2020. (TikTok)

Penjelasan:

Berdasarkan penelusuran, unggahan video tersebut serupa dengan video YouTube REDAKSI TRANS7 OFFICIAL berjudul “Bunga Jokowi Untuk Kim Jong Un | REDAKSI SORE (27/09/20)” yang diunggah pada September 2020. Kiriman bunga itu khusus hari istimewa Korea Utara, yakni hari lahir ke-72 Republik Rakyat Demokratik Korea (DPRK) atau Korea Utara.

Dengan demikian, Jokowi kirim bunga ke Kim Jong Un atas dukungan terhadap timnas saat melawan Korsel merupakan keliru.
Klaim: Jokowi kirim bunga ke Kim Jong Un atas dukungan terhadap timnas saat melawan Korsel
Rating: Hoaks

Cek fakta: Hoaks! Pertandingan Indonesia melawan Uzbekistan diulang karena kecurangan wasit

Cek fakta: Disinformasi! AFC akan jadwalkan ulang Indonesia vs Irak di Piala Asia 2023

Baca juga: ASEAN, Indonesia diharapkan terus dukung perdamaian Semenanjung KoreaPewarta: Tim JACXEditor: Indriani								Copyright © ANTARA 2024",1
18,MK putuskan Anies dan Ganjar tidak boleh calonkan diri jadi Presiden,https://www.antaranews.com/berita/4081959/hoaks-mk-putuskan-anies-dan-ganjar-tidak-boleh-calonkan-diri-jadi-presiden,,"– Sebuah unggahan video di TikTok menampilkan pasangan calon presiden dan wakil presiden nomor urut satu Anies Baswedan dan Muhaimin dengan paslon nomor urut tiga Ganjar Pranowo dan Mahfud Md saat hakim MK menjelaskan hasil keputusan sidang.

Dalam video tersebut dinarasikan Anies dan Ganjar tidak diperbolehkan menjadi calon presiden lagi hingga waktu yang tidak ditentukan.

Berikut narasi dalam unggahan tersebut:
“GANJAR PRANOWO DAN ANIES BASWEDAN DIPUTUSKAN OLEH HAKIM MK DILARANG MENCALOKAN DIRI SEBAGAI PRESIDEN DI INDONESIA UNTUK SELAMANYA”

Namun, benarkah Anies dan Ganjar tidak boleh mencalonkan diri kembali menjadi presiden?

 

Unggahan video hoaks yang menarasikan MK putuskan Anies-Ganjar tidak boleh mencalonkan diri kembali menjadi Presiden. Faktanya, tidak ada keputusan MK yang menarasikan hal tersebut. (TikTok)

Penjelasan:

Berdasarkan penelusuran ANTARA, tidak ada keputusan hakim yang melarang Anies dan Ganjar untuk mencalonkan diri kembali sebagai presiden dikemudian hari.

Sebelumnya, Mahkamah Konstitusi (MK) menyatakan menolak seluruh permohonan sengketa hasil Pemilihan Presiden (Pilpres) 2024 yang diajukan calon presiden dan wakil presiden nomor urut satu Anies Baswedan-Muhaimin Iskandar dan nomor urut tiga Ganjar Pranowo-Mahfud Md. 

Putusan perkara Perselisihan Hasil Pemilihan Umum (PHPU) Pilpres 2024 tersebut dibacakan oleh Ketua MK Suhartoyo dalam sidang di Gedung MK, Jakarta, Senin (22/4).
Klaim: MK putuskan Anies-Ganjar tidak boleh mencalonkan diri kembali menjadi Presiden
Rating: Hoaks

Cek fakta: Hoaks! MK kabulkan gugatan sengketa hasil pemilu pada awal April 2024.

Cek fakta: Hoaks! Video Sri Mulyani jelaskan utang negara pada sidang MK

Baca juga: Pelajaran berharga dari putusan PHPU Pilpres 2024Pewarta: Tim JACXEditor: Indriani								Copyright © ANTARA 2024",1
19,Kasus suap MK muncul ke publik setelah tolak gugatan Anies-Ganjar pada akhir April,https://www.antaranews.com/berita/4081677/disinformasi-kasus-suap-mk-muncul-ke-publik-setelah-tolak-gugatan-anies-ganjar-pada-akhir-april,,"– Sebuah unggahan di X yang diunggah pada 25 April menarasikan bahwa kasus suap Mahkamah Konstitusi (MK) mulai muncul kepublik setelah MK memutuskan menolak permohonan sengketa Pilpres 2024 yang diajukan Anies Baswedan-Muhaimin Iskandar dan Ganjar Pranowo-Mahfud MD dalam sidang pembacaan putusan, Senin (22/4/2024).

Berikut narasi dalam unggahan tersebut:
“SEPERTINYA BAKAL RAMEI LAGI NIH HAKIM MK ADA YANG TETIMA SUAP.”

Namun, benarkah Kasus suap MK muncul ke publik setelah tolak gugatan Anies-Ganjar pada akhir April?

 

Unggahan disinformasi yang menarasikan kasus suap MK muncul ke publik setelah tolak gugatan Anies-Ganjar pada akhir April. Faktanya, Ketua Mahkamah Konstitusi Arief Hidayat menyampaikan permohonan maaf kepada publik terhadap OTT salah satu hakim MK pada 2017. (X)

Penjelasan:

Berdasarkan penelusuran ANTARA, video tersebut serupa dengan unggahan CNN di YouTube pada 26 Januari 2017 yang berjudul “Breaking News: Dugaan Suap Hakim Konstitusi”. Video tersebut diberi keterangan satu persatu hakim Mahkamah Konstitusi berkumpul di gedung Mahkamah Konstitusi. Menurut rencana, seluruh hakim akan menggelar rapat, untuk membahas penangkapan salah satu hakim Mahkamah Konstitusi, yang diduga terkena operasi tangkap tangan KPK.

Saat itu, Ketua Mahkamah Konstitusi Arief Hidayat menyampaikan permohonan maaf kepada publik menanggapi dugaan Operasi Tangkap Tangan (OTT) yang dilakukan Komisi Pemberantasan Korupsi terhadap salah satu hakim konstitusi.

Ia menyampaikan hal tersebut begitu tiba di gedung MK usai mengisi sebuah acara di Semarang, Jawa Tengah. Penangkapan itu dilakukan dia akan menggelar rapat bersama anggota hakim konstitusi terlebih dulu untuk membahas dugaan tangkap tangan tersebut.

Sebelumnya Ketua KPK Agus Rahardjo membenarkan OTT terhadap hakim MK yang diduga Patrialis Akbar. Penangkapan itu dilakukan di Jakarta.
Klaim: Kasus suap MK muncul ke publik setelah tolak gugatan Anies-Ganjar pada akhir April
Rating: Disinformasi

Cek fakta: Hoaks! Video Sri Mulyani jelaskan utang negara pada sidang MK

Cek fakta: Hoaks! MK kabulkan gugatan sengketa hasil pemilu pada awal April 2024.

Baca juga: Tiga hakim konstitusi kompak minta PSU dalam ""dissenting opinion""Pewarta: Tim JACXEditor: Indriani								Copyright © ANTARA 2024",1
